ego	alter	pair	tie	village_code_ego	village_code_alter	T2	T1
h4Ru-548f1a79-9be6-4c18-8626-3fda8326e8f6	2F9O-eb8999d9-7a1c-4ddf-9158-c07ce9ba717e	----------0111112223344445566666777778888888999999999aaaabbbccccddddeeeeeffffFhORu	none	162	162	0.04081632653061224	0.06382978723404255
cPP0-1d8a6fc1-283f-4048-afaf-a0856a5436fa	2F9O-eb8999d9-7a1c-4ddf-9158-c07ce9ba717e	----------0000111112233444455566677778888889999999aaaaaaaabbcccccddddeeeffffffFOPP	none	162	162	0.0625	0.03225806451612903
CfVZ-01c1fb42-fd95-4ad3-ba86-d6d7db831792	2F9O-eb8999d9-7a1c-4ddf-9158-c07ce9ba717e	----------001111112223344455667777778888999999999aaaabbbbbccccCddddddddeeeffffFOVZ	none	162	162	0.05714285714285714	0.025
2F9O-eb8999d9-7a1c-4ddf-9158-c07ce9ba717e	CfVZ-b8b4788f-39fe-43bb-a02f-9ce05c8248ca	----------00011122233444455777778888888999999999aaaabbbbbbccccccCdddeeeeefffffFOVZ	none	162	162	0.038461538461538464	0.05555555555555555
h4Ru-b5f8bd49-e793-4edd-b486-3271c1cde34c	CfVZ-b8b4788f-39fe-43bb-a02f-9ce05c8248ca	----------0011222333334444444455677788888889999aabbbbbbbccccccCddddeeeeefffffhRuVZ	none	162	162	0.07142857142857142	0.08
/BKO-277d27da-17a8-427f-93fa-d67f8e63e661	rdeV-bfa1e398-4195-40f4-905e-107589f70cd5	----------/00001111122233344445555666677777777888899999aaaabBcdddddeeeeeffffffKOrV	none	162	162	0.06060606060606061	0.016129032258064516
XXn4-8951c13e-3fa8-4b6e-95ce-08051bf1bf0f	2F9O-eb8999d9-7a1c-4ddf-9158-c07ce9ba717e	----------0000111111123344455556777788888999999999aaabbbbbcccccdddeeeeeefffffFnOXX	none	162	162	0.047619047619047616	0
b5d94a2d-00f8-42bd-83d4-f852dc9c65fb	2F9O-eb8999d9-7a1c-4ddf-9158-c07ce9ba717e	---------00011122223444455556777788888999999999aaabbbbbcccccddddddddeeeffffFO	none	162	162	0.06382978723404255	0
nZno-ca1245e8-7a0d-459c-b6e5-685639a20331	2F9O-d0c22626-a7b8-4a31-942c-a7dd6e419a7f	----------000111122222223333444445555666666777788899999aaaaaaabbccccddddeeefFnnoOZ	none	162	162	0.038461538461538464	0.017241379310344827
2F9O-d0c22626-a7b8-4a31-942c-a7dd6e419a7f	rdeV-87fbb7cb-d1c6-4660-bc0a-f98e9b97497f	----------0001112222234444466666677777778889999999aaaaabbbbbbcccccdddddeeeffffFOrV	none	162	162	0.1	0.01818181818181818
veCt-1dce6f00-fe2a-423b-8578-808b5b30a2d7	2F9O-d0c22626-a7b8-4a31-942c-a7dd6e419a7f	----------000001112222222233344445566667777788888999aaaaaabbbbcccCdddddeeeefffFOtv	none	162	162	0	0
2F9O-eb8999d9-7a1c-4ddf-9158-c07ce9ba717e	2F9O-d0c22626-a7b8-4a31-942c-a7dd6e419a7f	----------001111122222234444566677777778889999999999aaaaaabbbcccccddddddeeeeffFFOO	none	162	162	0.0625	0
2F9O-d0c22626-a7b8-4a31-942c-a7dd6e419a7f	veCt-9910a4e1-79e5-4dc7-aa9d-23eda874f491	----------001111122222233444444456667777778899999999aaaaaaaabcccCddddddeeeeeffFOtv	none	162	162	0.05405405405405406	0.047619047619047616
79d742ce-a982-492e-acf0-f55e0869ff5e	2F9O-eb8999d9-7a1c-4ddf-9158-c07ce9ba717e	---------000111222244455556777777888899999999999aaaabbcccccddddeeeeeeefffffFO	none	162	162	0.09803921568627451	0.03333333333333333
2F9O-eb8999d9-7a1c-4ddf-9158-c07ce9ba717e	rdeV-b4d183d8-add4-4d75-85ca-e9360b6274d2	----------0011112223344444555667777778888899999999aaaabbbbccccddddddddddeeeeefFOrV	none	162	162	0.06521739130434782	0.05263157894736842
cPP0-780a88cd-7a8b-47ac-ba9c-89ea136b3c65	27a9326f-97f5-4286-8b14-af8e583924a6	---------0011222233334444555666667777788888888899999aaaaaaaabbbbcccccdeefffPP	none	162	162	0	0.06779661016949153
veCt-8fb91111-d4c9-4b6c-92b6-16d0d48dcc30	27a9326f-97f5-4286-8b14-af8e583924a6	---------00111111222223334444445566666677888888999999aaabbbbccccCddddeefffftv	none	162	162	0.0784313725490196	0.018867924528301886
27a9326f-97f5-4286-8b14-af8e583924a6	2F9O-eb8999d9-7a1c-4ddf-9158-c07ce9ba717e	---------01111222223344445556667777778888889999999999aaaaabbbcccdddeeeeffffFO	none	162	162	0.07272727272727272	0.025
27a9326f-97f5-4286-8b14-af8e583924a6	2F9O-d0c22626-a7b8-4a31-942c-a7dd6e419a7f	---------0111222222222333444444556666667777788888999999aaaaaaabbccdddeeffffFO	none	162	162	0.05660377358490566	0.016666666666666666
DnZh-5decb226-b00d-4814-a52e-0f8a988d6a74	2F9O-eb8999d9-7a1c-4ddf-9158-c07ce9ba717e	----------0000111122224444555667777788888899999999aaaaabbbbccccddddddDeeeeeffFhnOZ	none	162	162	0.046153846153846156	0.021739130434782608
DnZh-5decb226-b00d-4814-a52e-0f8a988d6a74	CfVZ-deb7c19a-00cc-4a0f-afca-b8e29b2dd4c2	----------000000112222224444455667788888999aaaaaaabbbbbccccccCddddddDeeeeffffhnVZZ	none	162	162	0.03389830508474576	0
DnZh-5decb226-b00d-4814-a52e-0f8a988d6a74	CfVZ-b8b4788f-39fe-43bb-a02f-9ce05c8248ca	----------00000122222334444445556677888888888999aaaaabbbbbbccccCdddDeeeefffffhnVZZ	none	162	162	0.02564102564102564	0
589130de-3fd6-47a3-bce7-f0281a4b3b76	2F9O-eb8999d9-7a1c-4ddf-9158-c07ce9ba717e	---------0001111122333344455667777777888899999999aaaabbbbbccccdddddeeeeefffFO	none	162	162	0.07317073170731707	0.027777777777777776
nZno-ca1245e8-7a0d-459c-b6e5-685639a20331	rdeV-f61779d7-01d1-4eac-961b-999d36a944f2	----------000111111222333344444555566666677778899999999aaaaabbcccdddddeeeeffnnorVZ	none	162	162	0.016666666666666666	0.016666666666666666
rdeV-f61779d7-01d1-4eac-961b-999d36a944f2	2F9O-eb8999d9-7a1c-4ddf-9158-c07ce9ba717e	----------001111111223444456667777777889999999999999aaaabbbccccdddddddeeeeefffFOrV	none	162	162	0.03614457831325301	0.05
2F9O-eb8999d9-7a1c-4ddf-9158-c07ce9ba717e	veCt-c5286640-aa74-4da6-a4d9-c474b1d7d847	----------00111122444444445566677777777888899999999aaaaaabbbcccccCdddddddeeeefFOtv	none	162	162	0.03389830508474576	0
h4Ru-423d4e10-3163-44dc-abd5-07058dc5e9ad	nZno-ca1245e8-7a0d-459c-b6e5-685639a20331	----------00000111122233333344444445555555666677888999aaaaabbccccddddddeeeehnnoRuZ	none	162	162	0	0
3c88b33c-484a-4895-9059-5109cd1b0b40	2F9O-eb8999d9-7a1c-4ddf-9158-c07ce9ba717e	---------00000111112333444445555777788888899999999999aaabbbbbccccccddddeeefFO	none	162	162	0.05454545454545454	0.07894736842105263
veCt-1dce6f00-fe2a-423b-8578-808b5b30a2d7	phxG-9e1064cf-62f8-4347-986e-342c98f6e933	----------00000112222233333344444556666677788888889999aabbbcccCddeeeeeefffffGhptvx	none	162	162	0	0.0196078431372549
nZno-66d3906b-0036-4943-bfbb-f5aabaa16123	phxG-9e1064cf-62f8-4347-986e-342c98f6e933	----------00001112223333333344444456666666667888999999aaaabbbbbccdeeefffffGhnnopxZ	none	162	162	0.0625	0.015151515151515152
phxG-9e1064cf-62f8-4347-986e-342c98f6e933	2F9O-eb8999d9-7a1c-4ddf-9158-c07ce9ba717e	----------00111122233334444456666777778888899999999999aabbcccccdddeeeeeeffffFGhOpx	none	162	162	0.05555555555555555	0
phxG-9e1064cf-62f8-4347-986e-342c98f6e933	veCt-9910a4e1-79e5-4dc7-aa9d-23eda874f491	----------00111122233333444444445666677778888999999999aaaacccCdddeeeeeeeffffGhptvx	none	162	162	0.09090909090909091	0.05454545454545454
h4Ru-11b67497-7bed-4f2a-b863-cdaa2df098a5	2F9O-eb8999d9-7a1c-4ddf-9158-c07ce9ba717e	----------001111122234444556677777778888999999999aaaaaabbbbbccccddddddeeeefffFhORu	none	162	162	0.13636363636363635	0
2F9O-eb8999d9-7a1c-4ddf-9158-c07ce9ba717e	CfVZ-56235465-cb7b-4f76-b9d8-18a93e63c331	----------0111112233333444555566667777778888999999999aaabbbbbcccccCddddeeeefffFOVZ	none	162	162	0.08888888888888889	0
veCt-872097fd-2e0d-46d0-8c85-70bea7297f98	nZno-71127bfa-ed44-4711-8333-25b892e884c9	----------0000111122222233344444556777777778888888899999aabbbccCddddeeeeefffnnotvZ	none	162	162	0.029411764705882353	0.04081632653061224
CfVZ-03ccb53d-1296-461f-a247-6647694c6a30	phxG-0f24832c-c95f-44b8-8b26-ef4986ff145a	----------000111222223333444444444555666666667788889999aaabbbcccccCdefffffffGhpVxZ	none	162	162	0.10738255033557047	0.047619047619047616
XXn4-d09d4c69-71d7-465c-83e8-fd035b1b5a3f	CfVZ-03ccb53d-1296-461f-a247-6647694c6a30	----------000011112233333344444445555666666667777889999aaabbbcccccCdddddeffffnVXXZ	none	162	162	0.11333333333333333	0.027777777777777776
CfVZ-03ccb53d-1296-461f-a247-6647694c6a30	phxG-3634e5f3-69a2-46ac-9877-e72d80c3ae5c	----------000112222333333344444455566666666677777889999aaaaabccccccCddeeefffGhpVxZ	none	162	162	0.031914893617021274	0.02
CfVZ-03ccb53d-1296-461f-a247-6647694c6a30	cPP0-00ea6c4f-769a-4670-b7af-cc82af90a235	----------00000001122223333444444556666666667777789999aaaaaaabbcccccccCdefffffPPVZ	none	162	162	0.0594059405940594	0
CfVZ-03ccb53d-1296-461f-a247-6647694c6a30	cPP0-38df848e-ed74-45e6-902c-d94a8cb1483a	----------000011122233333444444444556666666777888889999aaaabbccccccCddddeeefffPPVZ	none	162	162	0.11016949152542373	0.024390243902439025
CfVZ-03ccb53d-1296-461f-a247-6647694c6a30	h4Ru-423d4e10-3163-44dc-abd5-07058dc5e9ad	----------000001111222333333444444444555566666667778999aaaabbcccccCddddddeeffhRuVZ	none	162	162	0	0.05405405405405406
nZno-bcb89c3d-b388-4adf-ad56-562981c36d57	veCt-1dce6f00-fe2a-423b-8578-808b5b30a2d7	----------000011222233333445555566667778888888899aaaabbbbbbccccCddddddeeefffnnotvZ	none	162	162	0	0.04081632653061224
nZno-bcb89c3d-b388-4adf-ad56-562981c36d57	2F9O-eb8999d9-7a1c-4ddf-9158-c07ce9ba717e	----------011112233344555566677777888888999999999aaaabbbbbccccccdddddddeeeffFnnoOZ	none	162	162	0.047619047619047616	0.024390243902439025
nZno-bcb89c3d-b388-4adf-ad56-562981c36d57	veCt-9910a4e1-79e5-4dc7-aa9d-23eda874f491	----------011112233334444455556667777888889999999aaaaaabbbccccCdddddddeeeeffnnotvZ	none	162	162	0.13114754098360656	0.04
nZno-a61842f4-3e31-47e8-9d35-e0993e7477ec	cPP0-ed07b8b0-51cd-4582-888d-4bfeb1439d0e	----------0000011112233333444444455567777788888889999abbbbcccdddddeeeeeeeeffnnoPPZ	none	162	162	0.04477611940298507	0.017241379310344827
rdeV-7cdb0bf1-90f8-4c9c-93ea-0b696ae610e3	cPP0-ed07b8b0-51cd-4582-888d-4bfeb1439d0e	----------00000000111123334444556667788888899999aabbbbbbbcccccddddddeeeeeeefffPPrV	none	162	162	0.042105263157894736	0.046153846153846156
fe880937-9679-4529-8f2a-bb57fa6bcaf0	cPP0-ed07b8b0-51cd-4582-888d-4bfeb1439d0e	---------0000001122233444455556677778888888899999aaabbbbbbbcccddddeeeefffffPP	none	162	162	0.028169014084507043	0
cPP0-ed07b8b0-51cd-4582-888d-4bfeb1439d0e	nZno-07030aec-a77e-4167-a318-c77a18059ca5	----------000000001111123334444555567777777888888899aaaaabbbbcccccddddeeeeefnnoPPZ	none	162	162	0.0425531914893617	0.022727272727272728
c89bec04-b7eb-407f-9bd0-7e0299783f09	cPP0-ed07b8b0-51cd-4582-888d-4bfeb1439d0e	---------0000000001122334444455777778888888999999bbbbbbbbccccdddddeeeeeefffPP	none	162	162	0.05194805194805195	0
CfVZ-03ccb53d-1296-461f-a247-6647694c6a30	cPP0-ed07b8b0-51cd-4582-888d-4bfeb1439d0e	----------00000011112223333444444455566666677788888999aabbbbbcccccCdddddeeefffPPVZ	none	162	162	0.05555555555555555	0
nZno-ca1245e8-7a0d-459c-b6e5-685639a20331	cPP0-ed07b8b0-51cd-4582-888d-4bfeb1439d0e	----------0000001111222333344444555555666778888888999aaabbbbbccccdddddeeeeefnnoPPZ	none	162	162	0.018867924528301886	0.03636363636363636
cPP0-ed07b8b0-51cd-4582-888d-4bfeb1439d0e	rdeV-87fbb7cb-d1c6-4660-bc0a-f98e9b97497f	----------00000011123444445566677777888888899999abbbbbbbbbcccccddddddeeeeeffffPPrV	none	162	162	0.08	0.0784313725490196
cPP0-d02dbeac-0bf3-47be-b521-852f4d041166	cPP0-ed07b8b0-51cd-4582-888d-4bfeb1439d0e	----------0000000011111222233444444555566778888889abbbbbbbbccccdddddddeeeeefffPPPP	none	162	162	0.08974358974358974	0.05660377358490566
cPP0-ed07b8b0-51cd-4582-888d-4bfeb1439d0e	/BKO-277d27da-17a8-427f-93fa-d67f8e63e661	----------/00001111222233344445566667777777888888899aaabbbbBccdddddddeeeeeffffKOPP	none	162	162	0.11267605633802817	0.07692307692307693
cPP0-ed07b8b0-51cd-4582-888d-4bfeb1439d0e	cPP0-1d8a6fc1-283f-4048-afaf-a0856a5436fa	----------0000000111122333444444555566678888888889aaaaaabbbbccccdddddeeeffffffPPPP	none	162	162	0.11627906976744186	0.047619047619047616
cPP0-ed07b8b0-51cd-4582-888d-4bfeb1439d0e	CfVZ-b8b4788f-39fe-43bb-a02f-9ce05c8248ca	----------00000011222333444444555778888888888999aabbbbbbbbcccccCddddeeeeefffffPPVZ	none	162	162	0.023255813953488372	0.0196078431372549
79d742ce-a982-492e-acf0-f55e0869ff5e	cPP0-ed07b8b0-51cd-4582-888d-4bfeb1439d0e	---------000000112222344444555556777888888899999aabbbbccccdddddeeeeeeefffffPP	none	162	162	0.023255813953488372	0
27a9326f-97f5-4286-8b14-af8e583924a6	cPP0-ed07b8b0-51cd-4582-888d-4bfeb1439d0e	---------00001112222233344444455556667778888888889999aaabbbbbccddddeeeeffffPP	none	162	162	0.037037037037037035	0.023255813953488372
cPP0-ed07b8b0-51cd-4582-888d-4bfeb1439d0e	3c88b33c-484a-4895-9059-5109cd1b0b40	---------00000000111123333444444455555788888888899999abbbbbbbcccccdddddeeefPP	none	162	162	0.11363636363636363	0.031746031746031744
phxG-9e1064cf-62f8-4347-986e-342c98f6e933	cPP0-ed07b8b0-51cd-4582-888d-4bfeb1439d0e	----------00000111222333334444444556666778888888899999bbbbccccddddeeeeeeffffGhpPPx	none	162	162	0.018518518518518517	0.05970149253731343
nZno-bcb89c3d-b388-4adf-ad56-562981c36d57	cPP0-ed07b8b0-51cd-4582-888d-4bfeb1439d0e	----------000011122333344445555566677888888888999aabbbbbbbcccccddddddddeeeffnnoPPZ	none	162	162	0.06493506493506493	0.03508771929824561
nZno-83a3a1e0-a6af-4172-babf-fd1c9b456b53	2F9O-eb8999d9-7a1c-4ddf-9158-c07ce9ba717e	----------0011111122333444555667777788899999999aaaaaaabbbbbbccccddddeeeeffffFnnoOZ	none	162	162	0.017241379310344827	0
rdeV-ed1c1b21-1584-4523-8f68-b2aec1975c11	2F9O-eb8999d9-7a1c-4ddf-9158-c07ce9ba717e	----------011111111112222344455556777778888899999999aaabbbbccccccdddddeeeeeeffFOrV	none	162	162	0	0.06818181818181818
cPP0-d02dbeac-0bf3-47be-b521-852f4d041166	nZno-887d8b20-f2c9-450f-8947-b8e9d4e804a5	----------000000011122222344444445555667778888888999aabbbbbbcccdddddeeeeffffnnoPPZ	none	162	162	0.02040816326530612	0.013513513513513514
nZno-887d8b20-f2c9-450f-8947-b8e9d4e804a5	h4Ru-423d4e10-3163-44dc-abd5-07058dc5e9ad	----------0000001122233344444444455555677788888889999aaabbbcccdddddddeeeeffhnnoRuZ	none	162	162	0	0.05555555555555555
nZno-887d8b20-f2c9-450f-8947-b8e9d4e804a5	rdeV-a0e7df65-bc28-4c07-99b4-31fe2df68566	----------000001222234444445555666677778888888899999aabbbbcccdddddeeeeefffffnnorVZ	none	162	162	0.023809523809523808	0.029411764705882353
veCt-734f574a-f488-4dbe-8d68-00f432bff7d4	025c387e-3cf4-4bce-8761-b5192a007022	---------0000001122222333344444444555667777778888889aabbbbcccCdddeeeefffffftv	none	162	162	0	0
DnZh-b5782406-3b0e-4922-a589-8d02cbfd5398	025c387e-3cf4-4bce-8761-b5192a007022	---------0000000112222222233334444555556677778888889999aabbbbbccccddDeeeffhnZ	none	162	162	0	0.017543859649122806
DnZh-b5782406-3b0e-4922-a589-8d02cbfd5398	nZno-ca1245e8-7a0d-459c-b6e5-685639a20331	----------0000011222222333334444555555566667788888899999aaaabbbbcccdddDeeefhnnnoZZ	none	162	162	0.06557377049180328	0.03773584905660377
nZno-6b2d0c05-ebeb-464b-836e-31493a161740	CfVZ-9c529b9b-9b60-4f51-b545-352ef145aab7	----------0000111112223333444444455555556666677899999aaabbbbbbbbbccCdeeeefffnnoVZZ	none	162	162	0.06666666666666667	0.03125
nZno-6b2d0c05-ebeb-464b-836e-31493a161740	025c387e-3cf4-4bce-8761-b5192a007022	---------000000011111222223333344444455566666777788899aabbbbbbccccdeeeeefnnoZ	none	162	162	0.043478260869565216	0.03508771929824561
h4Ru-1b869dac-4f7f-43c2-9629-42d2e4092181	nZno-6b2d0c05-ebeb-464b-836e-31493a161740	----------0000111111222222333344444444456666667788899999aabbbbbcccdddeeeeffhnnoRuZ	none	162	162	0.013888888888888888	0.03636363636363636
nZno-6b2d0c05-ebeb-464b-836e-31493a161740	b5d94a2d-00f8-42bd-83d4-f852dc9c65fb	---------0000011122223333444444455556666678888999aabbbbbbbcccddddddeeefffnnoZ	none	162	162	0.0641025641025641	0.018518518518518517
nZno-6b2d0c05-ebeb-464b-836e-31493a161740	nZno-ca1245e8-7a0d-459c-b6e5-685639a20331	----------000001111122233333344444455555666666677888999aaaabbbbbcccddeeeeennnnooZZ	none	162	162	0.07272727272727272	0.017857142857142856
nZno-bbfdab03-5ade-4d23-b4b0-925e08213017	025c387e-3cf4-4bce-8761-b5192a007022	---------000000001111222222233333444455556777788899aaabbbbbbbcccdddeeeeffnnoZ	none	162	162	0	0.02564102564102564
nZno-bbfdab03-5ade-4d23-b4b0-925e08213017	8270bb24-0a07-4811-850e-90ccd8425458	---------00000000011112222223334444445555577788888899aaabbbbbbbccddddeeefnnoZ	none	162	162	0.05555555555555555	0
nZno-bbfdab03-5ade-4d23-b4b0-925e08213017	nZno-ca1245e8-7a0d-459c-b6e5-685639a20331	----------000000111122222333333444455555566677888999aaaaabbbbbbccddddeeeefnnnnooZZ	none	162	162	0.02564102564102564	0.025
nZno-bbfdab03-5ade-4d23-b4b0-925e08213017	nZno-6b2d0c05-ebeb-464b-836e-31493a161740	----------00000001111122223333334444445556666778899aaabbbbbbbbbcddddeeeeefnnnnooZZ	none	162	162	0.07317073170731707	0.02564102564102564
nZno-bbfdab03-5ade-4d23-b4b0-925e08213017	cPP0-00ea6c4f-769a-4670-b7af-cc82af90a235	----------000000000112222233334444555666777788999aaaaaaabbbbbbccccdddeeeffffnnoPPZ	none	162	162	0.08928571428571429	0.041666666666666664
nZno-ca1245e8-7a0d-459c-b6e5-685639a20331	cb632c5c-0835-408a-9b86-0adea6f4183d	---------0000011122233333344445555556666667888888999aaaaaabbbcccccdddeeefnnoZ	none	162	162	0.10810810810810811	0
38289cb4-8b98-49ad-b50d-926671aa1324	025c387e-3cf4-4bce-8761-b5192a007022	--------0000011112222222333344444555666777788888899999aaaabbbbbccccddeef	none	162	162	0	0.057692307692307696
38289cb4-8b98-49ad-b50d-926671aa1324	cb632c5c-0835-408a-9b86-0adea6f4183d	--------0000111222233333444445556666678888888899999aaaaaabbbbbccccddddef	none	162	162	0	0.0196078431372549
phxG-ce32e3bc-4448-494e-9fee-c9c2eebec6e1	cb632c5c-0835-408a-9b86-0adea6f4183d	---------00011222333334444444556666888889999aaabbbbccccccccddeeeeeeeeeeffGhpx	none	162	162	0	0
cPP0-2e411b1b-54f1-4ddc-957f-5f069eac6d7c	8270bb24-0a07-4811-850e-90ccd8425458	---------00000001111112222444444455555566777788888999aabbbbccccccddddeeefffPP	none	162	162	0.04081632653061224	0.045454545454545456
/BKO-277d27da-17a8-427f-93fa-d67f8e63e661	cb632c5c-0835-408a-9b86-0adea6f4183d	---------/00011122223333344455666666677777788888899aaaaaabbBcccdddddeeeffffKO	none	162	162	0	0
CfVZ-03ccb53d-1296-461f-a247-6647694c6a30	8270bb24-0a07-4811-850e-90ccd8425458	---------0000000111122222333444444445555666666777788888999aaabbbcccccCddeffVZ	none	162	162	0.043478260869565216	0.06060606060606061
rdeV-f61779d7-01d1-4eac-961b-999d36a944f2	cPP0-2e411b1b-54f1-4ddc-957f-5f069eac6d7c	----------00011111111223444444555666667777799999999aaabbbcccccdddddddeeeefffffPPrV	none	162	162	0.06593406593406594	0
cPP0-780a88cd-7a8b-47ac-ba9c-89ea136b3c65	nZno-07030aec-a77e-4167-a318-c77a18059ca5	----------00000011113333445556667777777778888888999aaaaaaaaaabbbccccccccdeeennoPPZ	none	162	162	0.02666666666666667	0.027777777777777776
+8qT-90f4af7c-c4c1-4e9d-aa37-e9bfb3d52b45	CfVZ-deb7c19a-00cc-4a0f-afca-b8e29b2dd4c2	----------+000011222233444444557778899999aaaaaaabbbbbbccccccccCdddddeeeeffffffqTVZ	none	162	162	0.07936507936507936	0.043478260869565216
nZno-ca1245e8-7a0d-459c-b6e5-685639a20331	+8qT-90f4af7c-c4c1-4e9d-aa37-e9bfb3d52b45	----------+0001112223333344444455555566677788899999aaaaaabbbbcccccdddeeeefffnnoqTZ	none	162	162	0.04918032786885246	0.025
+8qT-90f4af7c-c4c1-4e9d-aa37-e9bfb3d52b45	cPP0-31567293-9ae3-43c6-943a-00ca35476950	----------+00000112233333333444444455555666777789999999aaaaaabbbccccccddeeefffPPqT	none	162	162	0.0891089108910891	0.023809523809523808
nZno-6b2d0c05-ebeb-464b-836e-31493a161740	3c88b33c-484a-4895-9059-5109cd1b0b40	---------0000000111112333333444444445555666678888899999aabbbbbbbccccddeeennoZ	none	162	162	0.09574468085106383	0
nZno-6b2d0c05-ebeb-464b-836e-31493a161740	nZno-07030aec-a77e-4167-a318-c77a18059ca5	----------00000001111112333334444455566666777777788899aaaaaabbbbccccdeeeeennnnooZZ	none	162	162	0.021739130434782608	0.029411764705882353
h4Ru-423d4e10-3163-44dc-abd5-07058dc5e9ad	cPP0-2e411b1b-54f1-4ddc-957f-5f069eac6d7c	----------0000011111122333444444445555556667778999aaabbbccccccddddddddeeeefffhPPRu	none	162	162	0	0.07692307692307693
rdeV-7cdb0bf1-90f8-4c9c-93ea-0b696ae610e3	veCt-5e22460d-e7da-4af3-b8fc-ee6ebb2c8408	----------0000001122233344445666667788889999aaaabbbbbbcccccCddddeeeeeeeeeeffffrtvV	none	162	162	0.05555555555555555	0.024390243902439025
veCt-5e22460d-e7da-4af3-b8fc-ee6ebb2c8408	CfVZ-b8b4788f-39fe-43bb-a02f-9ce05c8248ca	----------0000222223334444445566778888888899aaaabbbbbbbcccccCCddeeeeeeeefffffftvVZ	none	162	162	0.05	0.02702702702702703
cPP0-d02dbeac-0bf3-47be-b521-852f4d041166	veCt-5e22460d-e7da-4af3-b8fc-ee6ebb2c8408	----------000000111222222334444445556666778888aaabbbbbbbccccCdddddeeeeeeeeffffPPtv	none	162	162	0.11904761904761904	0
veCt-5e22460d-e7da-4af3-b8fc-ee6ebb2c8408	rdeV-a0e7df65-bc28-4c07-99b4-31fe2df68566	----------000012222233444445556666667778888899aaabbbbbccccCdddddeeeeeeeeefffffrtvV	none	162	162	0.09523809523809523	0.06818181818181818
DnZh-b5782406-3b0e-4922-a589-8d02cbfd5398	veCt-5e22460d-e7da-4af3-b8fc-ee6ebb2c8408	----------000002222222333444445555666778888888999aaabbbbbbcccCddddDeeeeeeefffhntvZ	none	162	162	0.02040816326530612	0
phxG-e2baabbb-97dd-4848-a65b-64b93a9634db	veCt-5e22460d-e7da-4af3-b8fc-ee6ebb2c8408	----------002222333444444455666667788888999aaaaaabbbbbbbbbbccCdddddeeeeeeeffGhptvx	none	162	162	0	0.06521739130434782
cPP0-ba839e78-8e30-4953-b479-9ad835a03c80	2F9O-eb8999d9-7a1c-4ddf-9158-c07ce9ba717e	----------00000111233333444555777777888888899999999999aaaaabbbbcccccddddeeeeefFOPP	none	162	162	0.03773584905660377	0.047619047619047616
veCt-5e22460d-e7da-4af3-b8fc-ee6ebb2c8408	2F9O-eb8999d9-7a1c-4ddf-9158-c07ce9ba717e	----------000111222234444556677777888889999999aaaabbbbbcccccCdddddeeeeeeeeefffFOtv	none	162	162	0.06	0.06382978723404255
phxG-90fe4ef5-1290-42e0-90fc-dc22bfe3f2cf	2F9O-eb8999d9-7a1c-4ddf-9158-c07ce9ba717e	----------0000011112222223444557777889999999999aabbbccccccddddeeeeeeefffffffFGhOpx	none	162	162	0.08955223880597014	0.06818181818181818
2F9O-eb8999d9-7a1c-4ddf-9158-c07ce9ba717e	cb47ade1-ff65-4f15-b517-67b6dcd35f6c	---------0111111234445555566667777777889999999aaabbbbbccccccddddddeeeefffffFO	none	162	162	0.03508771929824561	0.06
CfVZ-03ccb53d-1296-461f-a247-6647694c6a30	2F9O-eb8999d9-7a1c-4ddf-9158-c07ce9ba717e	----------00011111222333444445566666677777788999999999aaaabbbccccccCddddeeefffFOVZ	none	162	162	0.04838709677419355	0.034482758620689655
